# Ospedali Trasparenti — contratti pubblici di AZIENDA SANITARIA LOCALE CN1 (ANAC)
# 3996 contratti. Importi = valore messo a gara. Fonte: dati.anticorruzione.it
cig;data;oggetto;importo_euro;procedura;cpv;fornitore
9883648459;2023-06-15;ADESIONE CONVENZIONE PSN PER INFRASTRUTTURE CARTELLA CLINICA ELETTRONICA;12608406;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;SERVIZI DI PROVIDER;TIM S.P.A.
98996319EE;2023-06-30;OP2021/3 - REALIZZAZIONE NUOVO OSPEDALE UNICO DEL QUADRANTE NORD OVEST DELLA PROVINCIA DI CUNEO (SALUZZO-SAVIGLIANO-FOSSANO) - SERVIZI DI ARCHITETTURA E INGEGNERIA;10248656;PROCEDURA APERTA;PREPARAZIONE DI PROGETTI E PROGETTAZIONI, STIMA DEI COSTI;STUDIO ALTIERI SPA
99297175B0;2023-08-30;SERVIZI DI PULIZIA, SANIFICAZIONE E SERVIZI ACCESSORI, A RIDOTTO IMPATTO AMBIENTALE;9174000;CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;SERVIZI DI PULIZIA;MARKAS S.R.L.
B11A5EBF6B;2024-04-04;ADESIONE SCR LOTTO 2575 VII AS ALTO COSTO;8837256;AFFIDAMENTO DIRETTO;Cpv prevalente non disponibile;VERTEX PHARMACEUTICALS (ITALY) S.R.L.
B4DA0254D5;2024-12-18;FORNITURA DI DISPOSITIVI DI PRELIEVO;8632000;PROCEDURA APERTA;APPARECCHI PER PUNTURA E PRELIEVO DI SANGUE;D.P. MEDICAL S.R.L.
A0327232D1;2023-11-29;ADESIONE CONVENZIONE SCR PIRMONTE - FORNITURA DI ENERGIA ELETTRICA 15 (2024) - NUMERO GARA 100-2023 - ANNO 2024;7000000;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;ELETTRICITÀ;NOVA AEG S.P.A
B135F2C1CD;2024-04-11;ADESIONE VII A.S. LOTTO 1085;6270240;AFFIDAMENTO DIRETTO;Cpv prevalente non disponibile;VERTEX PHARMACEUTICALS (ITALY) S.R.L.
A018CCF5C3;2023-10-04;RINNOVO CONTRATTO DI ASSISTENZA MEDICA DI PS/DEA PER LE NECESSITÀ DEI PP.OO. DELL'ASL CN1;5463600;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;SERVIZI PRESTATI DA PERSONALE MEDICO;NOVAMEDICA SOC. COOP. SOCIALE ONLUS
A04B45AD92;2024-01-22;ADESIONE SCR VACCINI GARA 66-2023 LOTTO 6 GLAXO SMITHKLINE;4152500;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;VACCINI;GLAXOSMITHKLINE S.P.A.
B49FB605EA;2024-12-04;FORNITURA DI ENERGIA ELETTRICA 16 (ANNO 2025);4000000;AFFIDAMENTO DIRETTO;ELETTRICITÀ;NOVA AEG S.P.A
